Customer_ID,totmou,totrev,creditcd,eqpdays
1074493,19129.0,1084.68,Y,38
1097632,3464.0,215.77,N,173
1024108,9655.0,1334.5,N,299
1012405,7976.0,1462.95,Y,508
1003915,66617.0,4880.43,Y,446
1063683,7446.0,1015.02,N,407
1034834,1669.0,661.01,N,544
1025724,6299.0,1156.58,Y,146
1025201,3823.0,914.29,Y,719
1093991,13683.0,836.21,Y,215
1000905,21068.0,3005.81,Y,409
1086736,5686.0,197.48,Y,353
1021405,16792.0,1349.28,Y,307
1066669,3666.0,357.55,Y,281
1032473,7841.0,1005.66,N,650
1052766,2255.0,568.66,Y,368
1000094,18586.0,2898.72,Y,158
1025991,3924.0,793.66,N,603
1056253,1610.0,661.82,Y,403
1043191,3237.0,1048.56,Y,569
1008885,24010.0,1772.25,Y,351
1091149,14633.0,1125.18,N,216
1067512,461.0,438.55,Y,337
1033185,12467.0,1426.95,Y,407
1086833,12246.0,1072.95,N,159
1078864,3371.0,491.02,Y,382
1076891,2305.0,423.93,Y,221
1084317,2848.0,428.92,Y,306
1088954,5593.0,490.57,Y,333
1005063,11218.0,1256.46,Y,1052
1092800,1059.0,400.77,N,294
1026550,5680.0,593.96,Y,568
1049715,8455.0,1226.64,Y,431
1020263,12159.0,1647.81,N,846
1016751,7237.0,1068.52,Y,359
1014944,345.0,869.33,Y,749
1061807,4151.0,540.73,Y,310
1073523,3241.0,713.18,Y,345
1065948,13838.0,1660.24,Y,0
1076040,10482.0,423.26,Y,332
1029640,7052.0,951.73,Y,99
1012257,1555.0,752.03,Y,808
1036765,16902.0,1581.77,N,265
1005606,6168.0,1293.22,N,1031
1071505,4349.0,323.32,Y,248
1021930,18069.0,2395.38,Y,625
1025438,12283.0,1983.18,Y,609
1093522,8501.0,759.62,Y,223
1097349,4643.0,572.13,Y,188
1029446,14127.0,1116.26,Y,439
1067322,17119.0,979.01,Y,371
1069944,2169.0,284.61,Y,258
1058472,5631.0,378.37,Y,327
1092865,8215.0,657.54,Y,37
1008921,6056.0,1536.47,Y,1068
1029912,14306.0,2566.27,Y,368
1048310,4093.0,670.6,N,468
1063312,5473.0,729.05,N,363
1033551,4351.0,673.48,Y,37
1036071,49113.0,2836.34,Y,80
1017814,5042.0,1217.04,Y,1
1063330,2008.0,498.61,Y,301
1003865,28836.0,2216.02,Y,212
1075844,3544.0,1095.77,N,334
1013369,2222.0,983.69,Y,606
1011619,2434.0,1099.32,Y,97
1076303,8341.0,541.38,N,332
1025598,16856.0,1395.74,Y,776
1086522,3942.0,520.5,N,293
1091082,2969.0,543.08,N,252
1060095,10207.0,1018.8,N,320
1040887,5808.0,698.27,Y,14
1082452,4194.0,540.05,Y,202
1052079,4487.0,878.93,Y,374
1062379,1243.0,410.73,Y,368
1033249,20512.0,1861.78,Y,668
1095150,1270.0,316.53,N,191
1041778,5314.0,710.7,Y,531
1043922,3506.0,529.84,Y,448
1035255,6183.0,664.28,Y,84
1057437,5637.0,997.73,Y,333
1083714,11324.0,667.26,N,357
1028432,1853.0,563.62,N,580
1078457,4458.0,501.24,N,323
1005965,7416.0,1252.32,Y,696
1050755,4006.0,671.8,N,385
1058360,4805.0,838.14,N,390
1042474,4105.0,714.5,Y,41
1005439,18255.0,3292.59,Y,1084
1026825,8188.0,1083.62,N,96
1011937,53478.0,6009.01,Y,22
1078193,3920.0,612.16,Y,385
1018026,419.0,815.9,Y,808
1074976,12395.0,674.88,N,286
1023187,4553.0,1201.08,Y,745
1028999,1990.0,717.56,Y,212
1037967,91.0,302.23,Y,571
1070326,3642.0,456.67,N,256
1013341,3621.0,989.37,Y,327
1056863,2427.0,830.62,Y,372
1068555,5468.0,423.35,Y,376
1044268,9158.0,1327.02,Y,145
1063286,1336.0,136.96,Y,301
1074539,3312.0,509.08,Y,44
1081336,4371.0,381.35,N,205
1069778,85.0,271.67,Y,367
1038831,11942.0,2462.83,Y,561
1016433,2990.0,875.31,Y,830
1039460,411.0,703.66,Y,661
1083194,2193.0,345.04,N,308
1088518,1463.0,136.57,Y,276
1095309,11009.0,292.85,N,91
1089415,9143.0,966.2,N,267
1081396,5498.0,842.77,N,267
1005487,8197.0,1324.48,Y,454
1022562,24375.0,2905.65,Y,646
1082815,6140.0,468.99,Y,309
1082329,1885.0,160.28,N,311
1008748,8861.0,3060.25,N,250
1027506,752.0,570.86,Y,588
1045116,4876.0,845.52,N,437
1066727,7066.0,955.41,N,73
1082684,1116.0,250.3,Y,202
1022108,3561.0,854.24,N,91
1028276,2305.0,654.8,N,643
1095455,2190.0,278.5,N,185
1097446,7125.0,817.95,N,186
1047587,1193.0,414.15,Y,474
1035394,14020.0,1893.5,Y,247
1065491,2265.0,435.86,Y,289
1092615,5869.0,705.69,Y,87
1086609,322.0,513.02,N,354
1013188,4321.0,802.29,Y,392
1029333,22189.0,1063.72,N,145
1038488,12699.0,1628.09,,503
1004777,17343.0,2346.55,Y,773
1058881,3638.0,844.53,Y,242
1070273,13178.0,730.49,Y,318
1082706,2489.0,580.2,Y,202
1085121,2547.0,381.31,N,301
1052344,7539.0,526.41,Y,480
1056191,2795.0,633.55,N,341
1017207,1213.0,553.06,Y,711
1046317,3996.0,219.95,N,426
1073031,10226.0,1079.55,N,23
1067147,938.0,483.08,Y,447
1059951,9540.0,728.54,Y,68
1017663,11847.0,1199.26,Y,813
1096738,3557.0,406.87,Y,203
1034912,14561.0,985.92,Y,651
1069034,1646.0,252.24,Y,265
1000729,27500.19667,4181.37,Y,77
1093299,3665.0,770.3,N,161
1019425,23203.0,2576.61,Y,256
1005775,9117.0,1707.94,Y,653
1031873,3870.0,544.88,Y,735
1000269,54832.14333,3750.49,Y,431
1026346,4311.0,998.38,N,767
1077855,17052.0,1167.4,Y,68
1018208,6301.0,919.55,Y,639
1079780,7116.0,836.87,N,318
1040881,5591.0,705.2,N,540
1027897,8765.0,724.18,Y,646
1038641,2062.0,666.37,N,609
1040450,12793.0,1230.56,N,544
1077050,916.0,154.38,Y,329
1022948,1733.0,904.37,N,810
1019434,25595.0,2473.5,Y,670
1099873,18734.0,1898.57,Y,62
1061800,4803.0,632.81,N,76
1006078,3128.0,834.31,Y,253
1076009,8914.0,792.33,Y,189
1006868,15931.0,2673.72,Y,79
1047043,16288.0,1714.82,N,68
1029712,12599.0,845.0,Y,721
1094407,10687.0,957.52,Y,268
1025752,6315.0,792.79,Y,667
1034114,9354.0,1285.51,Y,408
1048774,1616.0,591.48,Y,402
1072616,5953.0,535.29,N,304
1081065,7234.0,993.88,Y,314
1009247,11246.0,2069.41,Y,1059
1033410,10409.0,969.59,Y,210
1049408,7967.0,711.33,N,125
1064315,910.0,1385.65,Y,464
1020369,9207.0,971.65,N,417
1034495,3311.0,1111.42,N,656
1080009,3057.0,376.41,Y,209
1021515,3835.0,1159.36,N,503
1063443,4789.0,638.11,Y,362
1020434,11797.0,2069.65,Y,783
1038735,6892.0,1004.88,Y,500
1098893,12096.0,1375.4,Y,499
1070491,8978.0,912.31,Y,317
1037284,663.0,698.58,N,625
1017948,3705.0,1111.38,Y,453
1051986,5184.0,788.57,N,375
1076454,4256.0,405.89,N,331
1089931,7033.0,449.0,Y,263
1001009,11670.21667,3101.7,Y,80
1085830,8381.0,450.33,,357
1049167,8054.0,979.52,N,460
1059277,3243.0,701.13,Y,386
1044584,1669.0,257.19,N,504
1035908,27352.0,4291.16,Y,528
1008646,808.0,623.53,Y,601
1006333,4468.0,1555.83,Y,1057
1005645,16112.0,2307.83,Y,1076
1000471,74665.08667,4934.14,Y,876
1036534,2475.0,624.09,Y,524
1046498,22711.0,753.29,Y,104
1020365,435.0,228.09,Y,676
1030228,877.0,904.23,Y,122
1086203,2870.0,432.31,N,249
1013719,9200.0,1667.54,Y,773
1088853,1594.0,736.58,Y,334
1037271,5044.0,1067.0,Y,397
1077501,290.0,319.68,N,281
1065666,4209.0,518.45,Y,351
1080444,600.0,313.84,Y,195
1079190,4333.0,566.2,,278
1088774,2933.0,940.31,Y,273
1046815,2337.0,730.71,N,590
1059950,3501.0,850.01,Y,429
1065351,10788.0,684.66,N,352
1091867,2878.0,449.28,N,198
1029033,2334.0,601.54,Y,577
1074913,779.0,312.76,,338
1066254,1228.0,302.99,Y,285
1047791,2870.0,604.66,Y,314
1072647,595.0,649.47,Y,410
1047170,2408.0,589.13,Y,418
1018050,6275.0,950.41,N,869
1007244,8370.0,1645.68,Y,550
1040197,5782.0,1300.53,Y,78
1094018,1129.0,490.11,Y,276
1084951,2726.0,633.42,,355
1070991,13224.0,999.33,Y,360
1072440,1938.0,297.43,N,243
1042916,24195.0,1784.34,Y,520
1039684,14632.0,1544.78,Y,491
1043657,7944.0,1309.6,Y,73
1048095,9714.0,1222.02,Y,83
1056591,6343.0,589.3,N,338
1023431,3646.0,1645.65,N,350
1062496,1104.0,429.47,Y,368
1093687,6891.0,866.52,Y,281
1050458,20209.0,1475.96,N,250
1054041,21870.0,1410.58,Y,465
1081822,1736.0,443.39,Y,312
1008253,8754.0,2876.16,N,473
1037400,4720.0,1055.38,Y,40
1077978,12340.0,678.78,Y,279
1040520,13158.0,1738.62,N,230
1026154,5310.0,836.83,Y,198
1069104,9587.0,890.72,N,223
1047199,2648.0,237.31,N,525
1040972,26813.0,2615.33,N,263
1028280,16385.0,2549.55,N,322
1094399,3204.0,404.75,N,207
1073316,947.0,221.49,Y,332
1085919,4035.0,485.87,N,358
1025191,7584.0,629.84,Y,503
1000016,15226.03,2311.08,Y,697
1048613,9049.0,902.92,N,263
1085100,1542.0,219.17,Y,193
1074000,12433.0,938.01,Y,383
1050580,4683.0,157.32,N,387
1031777,10271.0,1194.17,Y,25
1036589,1759.0,726.48,Y,82
1066080,3851.0,625.93,N,68
1045777,2740.0,630.33,Y,599
1034971,2109.0,606.94,Y,542
1039895,2575.0,1111.5,Y,595
1066751,5598.0,351.61,Y,163
1007171,7050.0,1460.28,Y,582
1041898,7211.0,1011.53,Y,398
1056452,5731.0,910.45,Y,401
1027051,5600.0,827.54,Y,700
1015291,13641.0,2054.99,Y,62
1040048,4323.0,711.08,Y,349
1080822,362.0,566.31,N,269
1084321,16678.0,781.29,N,110
1093321,3348.0,521.14,N,288
1026955,2803.0,760.88,Y,655
1071490,4398.0,455.67,Y,356
1017975,11331.0,1668.78,Y,316
1084091,5268.0,486.9,Y,306
1027266,1990.0,587.2,Y,590
1040680,753.0,541.62,Y,480
1011163,22359.0,2186.54,Y,218
1020123,17393.0,1533.73,Y,40
1008922,15721.0,2024.3,Y,139
1004023,3751.0,1281.31,Y,1219
1033457,8810.0,926.51,N,17
1031024,783.0,562.09,N,569
1088785,1476.0,231.31,Y,334
1094448,10617.0,752.06,N,115
1092783,733.0,156.1,N,187
1039152,11340.0,1144.31,Y,192
1002825,38684.0,3954.76,N,159
1024120,9345.0,1324.04,Y,625
1009609,1566.0,1099.62,N,1110
1050890,8312.0,1235.61,Y,550
1034013,9489.0,899.92,N,615
1080154,2447.0,425.49,Y,271
1090799,1327.0,416.22,Y,254
1060825,7161.0,741.66,Y,87
1055774,3259.0,1209.83,Y,452
1002847,15420.0,1894.19,N,412
1015862,10892.0,1990.67,Y,901
1055877,1547.0,423.55,Y,406
1056134,13563.0,1790.33,N,511
1038883,8569.0,1339.96,N,499
1069296,2273.0,260.73,N,262
1099620,920.0,678.23,Y,19
1036074,9097.0,1155.98,N,290
1070724,2737.0,522.29,Y,315
1057768,1201.0,388.54,N,331
1039235,11668.0,1379.92,Y,494
1065625,10534.0,975.02,Y,397
1055492,9961.0,1523.34,Y,454
1023592,9507.0,1324.65,Y,801
1016122,7279.0,1412.65,Y,527
1086305,900.0,426.82,Y,356
1080037,4601.0,513.8,Y,12
1057362,5085.0,647.38,Y,333
1000829,44235.03667,4715.22,N,1379
1014980,4902.0,1143.28,N,59
1025269,4652.0,662.62,Y,611
1068546,4576.0,394.12,Y,40
1060311,7298.0,786.6,Y,488
1003828,384.0,1155.87,Y,1060
1083942,4295.0,410.01,Y,306
1051562,4723.0,753.72,Y,441
1098583,4280.0,1743.31,Y,617
1036443,4529.0,746.85,N,694
1093974,10139.0,974.51,Y,215
1081512,7635.0,830.2,Y,313
1068503,5428.0,639.29,Y,330
1023669,16756.0,2657.16,Y,800
1093533,3166.0,511.64,Y,223
1010854,5034.0,2199.69,Y,265
1076728,2146.0,785.4,N,391
1083809,15188.0,921.74,N,138
1076144,3595.0,534.85,Y,333
1050416,3328.0,918.46,Y,416
1017626,4106.0,806.89,Y,65
1080005,3765.0,300.94,N,271
1064314,3668.0,889.55,Y,357
1024802,2228.0,766.61,N,611
1026253,5838.0,985.58,Y,662
1029093,4409.0,588.73,Y,576
1010125,4119.0,921.09,Y,868
1019322,870.0,561.15,N,687
1093801,4885.0,712.58,N,218
1016755,1489.0,566.6,Y,825
1050859,30465.0,2181.25,N,22
1002052,2702.0,1512.69,Y,1226
1000658,49146.37667,5520.66,Y,226
1096263,9761.0,613.49,Y,219
1023033,5057.0,712.72,Y,470
1013913,10497.0,1666.88,Y,82
1028202,5564.0,1003.69,Y,751
1000613,15468.0,2747.2,Y,458
1059040,7761.0,1040.25,Y,186
1026871,3527.0,642.0,Y,587
1092279,3777.0,787.78,Y,239
1099025,816.0,972.28,Y,1087
1045883,9227.0,2127.39,N,537
1022767,7915.0,1339.69,N,751
1078346,1891.0,278.7,Y,215
1036160,12452.0,1140.14,Y,65
1037927,22592.0,1944.35,N,149
1005051,8542.0,1517.8,Y,990
1014116,15.0,500.05,Y,872
1061850,1202.0,356.63,Y,310
1099383,13383.0,2382.0,Y,620
1066088,4338.0,524.79,Y,455
1029119,2413.0,651.87,Y,638
1037499,8480.0,952.98,Y,683
1001750,10157.0,1638.11,Y,1443
1094781,7770.0,886.5,N,94
1089884,1869.0,392.39,Y,217
1098901,3555.0,858.88,Y,997
1079791,7705.0,708.1,Y,216
1069039,2497.0,417.23,Y,265
1093124,3030.0,584.44,Y,290
1014694,16772.0,2538.83,Y,754
1045371,6357.0,1535.06,Y,496
1094819,1258.0,353.09,Y,259
1082784,1797.0,308.1,Y,264
1075583,4664.0,933.3,Y,289
1049597,4623.0,1000.78,Y,503
1083577,4612.0,520.54,Y,307
1054321,15753.0,1361.45,Y,349
1092932,2565.0,383.23,Y,231
1024402,5608.0,1136.8,Y,62
1047659,244.0,356.35,Y,520
1062026,6591.0,516.19,N,309
1026162,3303.0,792.61,Y,709
1089542,5319.0,446.98,Y,220
1065514,3060.0,512.07,Y,341
1077303,803.0,481.24,Y,220
1012998,2456.0,937.18,Y,853
1041392,1667.0,783.36,Y,472
1018189,5267.0,841.71,Y,210
1065603,5838.0,319.41,Y,351
1027298,32831.0,2055.56,Y,328
1012814,19437.0,2252.07,Y,50
1025009,5956.0,1076.01,Y,502
1005309,14328.0,1865.16,Y,399
1012368,53498.0,13149.85,Y,805
1076787,3751.0,458.22,Y,284
1031194,4013.0,1258.99,N,228
1049500,14247.0,2007.66,Y,122
1002695,8581.0,2353.39,N,284
1091212,11863.0,933.44,N,160
1097502,5483.0,621.52,N,185
1088929,7212.0,662.67,Y,226
1022153,7939.0,1208.43,Y,652
1086667,6211.0,587.3,N,293
1019731,12988.0,1298.62,N,698
1069234,1754.0,333.79,N,263
1028623,9522.0,1579.37,Y,353
1067305,4865.0,595.39,N,384
1094185,3443.0,439.45,N,211
1002564,9929.0,2230.31,Y,1215
1020940,1248.0,646.92,Y,775
1051429,1458.0,212.21,Y,488
1017074,4262.0,979.31,N,713
1005462,37344.0,3703.8,N,418
1009556,24364.0,2641.67,N,215
1032000,3271.0,499.53,Y,674
1010153,357.0,499.28,Y,196
1033009,11246.0,1317.48,N,625
1042838,21471.0,1790.47,Y,628
1093013,2725.0,392.26,N,184
1056326,4044.0,356.16,Y,340
1033340,8069.0,1147.8,Y,668
1037598,9177.0,949.47,N,406
1049290,4260.0,722.97,Y,386
1091442,2014.0,390.45,Y,249
1033463,7322.0,1178.54,Y,620
1042461,814.0,529.27,Y,463
1022646,19090.0,1728.04,N,211
1048048,7375.0,1231.38,Y,295
1037303,9733.0,1163.81,Y,686
1019594,15478.0,2249.89,N,854
1018976,4995.0,1434.07,Y,457
1059011,6680.0,1056.44,N,18
1022007,11279.0,1410.12,N,716
1094308,5073.0,542.25,Y,208
1043300,7011.0,1514.0,Y,110
1093837,1786.0,324.94,N,85
1061826,5261.0,577.69,Y,132
1037821,3025.0,817.84,Y,573
1021255,8936.0,1555.76,N,833
1093019,3545.0,670.35,Y,291
1036038,14178.0,1096.64,N,144
1045453,8407.0,1216.55,N,162
1057202,2097.0,528.52,Y,334
1064119,2311.0,546.48,Y,404
1018388,2241.0,911.22,N,758
1013616,5834.0,1386.24,Y,349
1047855,5746.0,659.2,Y,115
1087215,6545.0,393.22,N,291
1008711,6641.0,1271.35,N,401
1053027,4522.0,899.4,Y,170
1075607,30690.0,1962.04,N,126
1006389,39517.0,4870.03,N,378
1094230,3452.0,302.14,N,210
1085132,11726.0,1354.35,N,105
1009640,3240.0,739.12,,832
1025742,3238.0,1250.86,Y,72
1021624,2622.0,779.79,Y,659
1000571,42809.28333,3996.19,N,179
1019293,23138.0,1737.39,N,115
1067806,16499.0,1163.51,Y,374
1073722,11059.0,750.65,Y,344
1068741,4939.0,663.39,Y,436
1075535,9752.0,830.01,Y,396
1050452,621.0,280.43,Y,450
1004512,9672.0,2083.29,Y,482
1016762,8402.0,1213.82,Y,717
1046041,10318.0,1036.68,Y,219
1067837,13506.0,520.47,Y,380
1064565,6479.0,629.29,Y,435
1059044,8640.0,805.6,Y,494
1057191,259.0,366.51,Y,503
1024137,12332.0,1491.79,N,624
1053335,5104.0,206.39,Y,363
1026997,27697.0,2238.99,N,290
1014327,25778.0,1658.19,Y,-1
1060074,4330.0,498.95,Y,34
1020517,5032.0,1161.35,N,736
1060110,4851.0,558.28,Y,291
1075502,17992.0,2042.03,Y,335
1053129,1832.0,806.03,Y,364
1022319,1012.0,412.56,Y,711
1024668,8740.0,1576.77,Y,726
1040683,8652.0,1788.44,Y,200
1027295,4023.0,759.83,Y,697
1081690,12634.0,758.0,Y,136
1043843,3174.0,299.7,Y,619
1030927,4646.0,719.31,Y,570
1019009,6281.0,1275.1,Y,690
1096080,2052.0,346.99,Y,226
1051978,1245.0,564.44,Y,375
1090419,19788.0,830.6,Y,258
1027026,27954.0,2010.7,Y,227
1094460,409.0,356.05,N,206
1005679,8219.0,1655.1,,1136
1052999,2417.0,494.26,N,136
1096367,2644.0,472.5,Y,214
1039702,2793.0,710.53,Y,658
1014914,3618.0,981.0,Y,853
1015934,13389.0,1248.59,Y,197
1013632,21263.0,1696.22,Y,224
1042138,11628.0,993.41,Y,7
1039748,2285.0,760.46,Y,658
1055371,9734.0,978.69,Y,95
1029451,5265.0,1018.48,N,575
1049942,4823.0,887.33,N,392
1087221,650.0,455.4,Y,245
1043825,4604.0,790.24,Y,178
1069469,2347.0,478.93,Y,430
1028757,1120.0,686.02,N,640
1023362,13531.0,2018.05,N,695
1074402,4066.0,479.84,N,340
1072975,2523.0,426.28,N,302
1003128,36926.0,3519.95,Y,159
1056424,4648.0,714.05,Y,402
1019722,21108.0,1138.12,N,494
1006391,7760.0,1765.78,Y,4
1084924,4101.0,564.96,N,302
1009632,3260.0,1208.3,Y,276
1047796,889.0,405.22,N,579
1084927,887.0,358.43,Y,194
1043507,1771.0,288.54,Y,561
1060791,1366.0,520.16,Y,425
1085675,6387.0,375.06,N,252
1044139,4623.0,1176.77,Y,47
1033512,842.0,1163.4,Y,727
1043407,5426.0,685.9,Y,23
1093736,2766.0,546.28,N,220
1046534,1328.0,201.76,Y,485
1079768,2302.0,488.64,Y,379
1099160,824.0,746.43,Y,717
1053678,2116.0,490.51,Y,468
1023577,7742.0,1683.38,Y,207
1048532,3026.0,641.18,Y,466
1001899,17326.05,1637.81,N,491
1090573,4015.0,399.24,N,211
1058917,9642.0,591.09,Y,325
1099043,18970.0,1919.24,Y,311
1090795,1169.0,279.28,N,209
1097994,4950.0,1097.1,Y,107
1072884,700.0,288.93,Y,240
1015657,7646.0,1243.82,Y,737
1019713,23108.0,1494.93,Y,596
1006617,6551.0,3330.33,Y,180
1056695,1693.0,249.55,Y,338
1038436,7675.0,1235.15,Y,612
1051346,6034.0,1253.25,N,550
1047341,2554.0,611.07,Y,524
1049310,4154.0,915.19,Y,216
1007300,7480.0,1624.71,Y,894
1022811,945.0,466.33,N,704
1089896,8764.0,640.46,N,263
1053575,3664.0,390.43,Y,423
1077806,1975.0,398.28,Y,22
1058980,3622.0,222.26,Y,183
1034167,22795.0,1752.22,N,411
1083186,3611.0,497.28,N,200
1076958,26399.0,1959.29,N,390
1066887,3651.0,610.21,N,50
1007145,2355.0,1086.86,Y,423
1093414,639.0,329.61,Y,225
1037488,1059.0,714.56,Y,622
1040521,19903.0,1729.99,Y,543
1070476,22211.0,1646.69,N,424
1013413,4292.0,962.47,,842
1015959,8242.0,1587.6,Y,377
1099907,17843.0,1457.01,Y,184
1090150,6624.0,778.74,Y,261
1064043,7711.0,746.85,Y,405
1040270,10770.0,746.41,Y,236
1047651,2748.0,501.67,N,237
1013575,4080.0,1023.74,Y,884
1000947,3693.0,848.01,Y,1465
1010704,5756.0,1037.73,Y,873
1025515,1476.0,915.34,N,269
1093087,5302.0,122.04,Y,184
1065642,3612.0,456.7,Y,397
1016941,5021.0,1120.98,Y,823
1049067,15734.0,1426.77,Y,396
1008923,2472.0,964.79,Y,105
1058543,5382.0,904.91,N,496
1020968,15881.0,1514.77,Y,667
1092077,716.0,496.83,Y,242
1082598,1869.0,461.42,Y,371
1092468,2986.0,566.12,Y,298
1055353,819.0,403.77,N,409
1080153,3754.0,539.33,N,85
1091850,7239.0,813.23,N,244
1006222,14582.0,1662.76,Y,313
1056993,2433.0,496.65,Y,398
1055509,18731.0,1617.25,Y,175
1011616,24311.0,2359.74,Y,106
1025392,9259.0,1135.0,Y,778
1008386,1557.0,1017.04,Y,1084
1060742,7227.0,1275.36,N,90
1068485,7571.0,597.9,N,268
1085235,1540.0,413.45,Y,2
1032164,3561.0,627.15,Y,565
1097203,2622.0,488.11,Y,191
1056443,3577.0,1053.13,Y,447
1082450,10352.0,1839.99,N,310
1083658,249.0,274.24,N,261
1000299,112961.1167,8772.57,Y,1120
1004604,13145.0,1867.97,Y,99
1007585,10135.0,1994.65,N,332
1005907,16856.0,2303.95,Y,331
1024231,311.0,736.54,Y,731
1069120,3927.0,706.54,Y,372
1084761,3385.0,799.64,N,76
1006385,9409.0,1813.02,Y,109
1088417,1827.0,334.53,N,232
1006084,7954.0,1677.4,N,955
1086024,1477.0,255.47,Y,188
1044342,3408.0,652.16,Y,444
1022216,17678.0,2284.4,N,713
1008920,2184.0,601.57,Y,1007
1022927,1220.0,1102.66,Y,94
1049212,2842.0,856.38,Y,567
1025833,8083.0,1330.15,Y,371
1019089,10042.0,1316.22,Y,858
1037964,68.0,548.11,N,571
1000964,136445.0,8140.79,Y,189
1014347,418.0,917.78,N,929
1062080,3626.0,633.38,Y,197
1053780,874.0,541.61,Y,178
1088307,3065.0,448.27,Y,340
1015870,871.0,663.6,Y,454
1069735,1157.0,294.48,Y,132
1036689,5201.0,828.14,Y,522
1042586,5515.0,903.25,Y,523
1098275,4595.0,817.65,,234
1066319,529.0,214.61,Y,284
1050569,9913.0,850.74,N,387
1093504,6287.0,469.73,Y,285
1054640,3674.0,615.67,Y,414
1031438,12153.0,2275.44,Y,56
1090998,8312.0,718.91,Y,253
1006002,6982.0,1374.5,N,89
1018287,6125.0,1082.35,N,805
1040280,1950.0,1380.01,Y,483
1018998,27022.0,3132.08,N,247
1005696,325.0,651.8,Y,967
1078840,1280.0,114.58,Y,321
1008217,8445.0,1307.67,Y,398
1025420,6639.0,1211.4,N,717
1092012,1642.0,424.88,N,243
1076279,4059.0,295.2,Y,224
1052461,2009.0,719.19,Y,433
1039473,2980.0,701.26,Y,661
1072203,9486.0,988.47,N,352
1024663,3721.0,1192.86,Y,726
1001154,40141.06,6618.11,N,518
1080229,2640.0,432.03,Y,316
1037508,6173.0,1156.95,N,437
1090906,1537.0,476.34,N,314
1058954,4431.0,516.81,Y,152
1027928,9077.0,1551.47,Y,646
1018027,156.0,318.04,Y,250
1074982,3721.0,549.74,N,338
1076645,3849.0,361.68,Y,285
1034891,7077.0,1203.18,Y,305
1086096,13468.0,577.23,Y,188
1015398,18258.0,2165.82,Y,28
1084467,1460.0,464.45,N,366
1023704,2716.0,1299.84,Y,354
1089312,103.0,251.74,N,268
1054386,3936.0,613.36,Y,29
1069614,3067.0,352.99,N,322
1023517,17311.0,3142.27,Y,364
1076976,349.0,224.39,Y,329
1091322,863.0,287.44,Y,204
1070743,3565.0,181.66,N,253
1083062,13242.0,1272.5,Y,263
1094634,1930.0,401.61,N,202
1043958,13880.0,1251.35,Y,130
1032545,2095.0,542.7,N,733
1039252,1365.0,613.37,Y,493
1095245,3524.0,419.35,N,189
1022084,19012.0,1307.01,N,64
1094112,9334.0,1059.61,N,213
1020737,8589.0,1179.35,Y,840
1086165,2353.0,325.66,Y,187
1076384,14450.0,1297.97,Y,286
1067745,6242.0,685.88,Y,158
1023755,4919.0,1171.58,Y,32
1022875,4659.0,815.2,Y,566
1035217,2091.0,1299.61,Y,271
1056467,1719.0,211.3,Y,508
1036970,9316.0,1272.95,N,627
1013122,16931.0,1755.61,Y,498
1012657,9808.0,1298.58,Y,328
1041427,3368.0,869.89,Y,472
1057032,7592.0,1607.93,N,397
1089706,2204.0,437.54,Y,218
1012292,18469.0,2361.6,Y,977
1055397,3229.0,666.37,Y,347
1087813,3350.0,265.26,N,239
1048458,3779.0,394.69,Y,404
1005940,12008.0,2085.44,Y,689
1050935,5833.0,633.98,Y,52
1092448,7608.0,693.92,Y,39
1034981,5082.0,1043.77,N,542
1016641,2484.0,810.5,Y,888
1071488,2762.0,358.52,Y,310
1015776,12111.0,1576.83,,8
1099329,22224.0,2688.78,Y,420
1042780,6969.0,1386.46,Y,340
1061277,707.0,554.47,Y,313
1036667,4088.0,1068.35,Y,690
1050006,2953.0,940.53,N,369
1086172,2636.0,337.65,Y,187
1059467,3450.0,373.75,Y,323
1064825,4597.0,714.67,Y,253
1086980,5470.0,938.15,Y,184
1059332,11341.0,1009.16,Y,101
1035920,5710.0,1152.53,Y,697
1067886,9250.0,1109.91,Y,57
1055126,5020.0,853.57,N,59
1095868,4836.0,755.74,Y,30
1099394,9573.0,1233.02,N,35
1079309,4291.0,124.85,Y,274
1029227,6244.0,787.41,Y,576
1092481,5193.0,561.2,N,191
1065171,2198.0,430.74,N,291
1073627,13032.0,696.21,Y,97
1089599,3641.0,714.09,Y,326
1043149,7483.0,2180.45,N,518
1089191,2116.0,287.87,Y,224
1059186,4753.0,292.03,N,432
1007642,7165.0,1155.53,Y,1038
1089729,4859.0,478.07,Y,75
1072180,4941.0,531.64,Y,352
1084434,789.0,30.0,Y,259
1006235,40088.0,6099.0,Y,163
1017479,17595.0,2541.24,N,815
1009566,3291.0,1102.05,Y,812
1026716,2430.0,627.47,Y,595
1053845,5963.0,1030.99,Y,359
1051512,5957.0,1041.94,Y,441
1021526,7231.0,2055.16,Y,386
1085337,5984.0,689.46,N,70
1077112,6355.0,348.8,N,223
1016313,8151.0,1377.39,Y,223
1011903,11667.0,1848.14,Y,477
1037257,2163.0,733.54,Y,147
1042747,5308.0,1068.41,N,568
1091714,7892.0,1182.73,Y,307
1003155,2246.0,948.08,Y,674
1047281,7953.0,1540.66,Y,152
1008946,5599.0,650.02,Y,500
1007459,6160.0,1020.79,Y,994
1039570,14835.0,2485.2,Y,599
1061193,3367.0,459.78,Y,81
1035393,26501.0,3612.62,Y,44
1016108,10971.0,1464.21,N,789
1045990,5108.0,940.0,Y,52
1047982,4017.0,767.08,Y,409
